sensor_00,sensor_02,sensor_03,sensor_08,sensor_09,sensor_12,sensor_37,machine_status
2.463426,52.30035,44.79166,15.65393,15.08247,35.3241,104.5909,NORMAL
2.441782,52.30035,44.79166412,15.65393,15.08247,35.17878,109.0689,NORMAL
2.456539,52.34375,44.79166412,15.74074,15.11863,35.40747,106.9678,NORMAL
2.448669,52.30035,44.79166412,15.61777,15.08247,34.68878,107.4981,NORMAL
2.459491,52.34375,44.79166412,15.49479,15.11863,34.88964,109.8206,NORMAL
2.459491,52.34375,44.79166412,15.49479,15.11863,34.88964,109.8206,NORMAL
2.449653,52.30035,44.79166412,15.56713,15.11863,34.70763,104.2979,NORMAL
2.46441,52.30035,44.79166412,15.49479,15.08247,34.34575,108.3355,NORMAL
2.444734,52.34375,44.79166412,15.81308,15.11863,34.3607,108.5313,NORMAL
2.46441,52.30035,44.79166,15.81308,15.11863,35.07063,110.0661,NORMAL
2.440799,52.30035,44.87847,15.65393,15.08247,35.96242,108.3925,NORMAL
2.460474,52.34375,44.87847137,15.65393,15.11863,35.69093,106.8476,NORMAL
2.448669,52.30035,44.87847137,15.65393,15.11863,35.09782,106.2875,NORMAL
2.455556,52.34375,44.87847137,15.69734,15.05353,34.43094,106.9717,NORMAL
2.455556,52.34375,44.87847137,15.69734,15.05353,34.43094,99.78439,NORMAL
2.449653,52.34375,44.87847137,15.56713,15.08247,33.51666,110.684,NORMAL
2.46441,52.34375,44.87847137,15.65393,15.11863,33.21074,104.9144,NORMAL
2.444734,52.34375,44.87847137,15.61777,15.0897,33.3169,99.73195,NORMAL
2.466377,52.30035,44.87847,15.81308,15.01013,33.71143,110.3595,NORMAL
2.440799,52.30035,44.92188,15.56713,15.06076,34.549,104.3519,NORMAL
2.459491,52.30035,44.921875,15.41522,15.11863,35.37606,107.3167,NORMAL
2.448669,52.34375,44.921875,15.56713,15.08247,36.09911,106.9421,NORMAL
2.455556,52.34375,44.921875,15.73351,15.11863,36.32853,102.817,NORMAL
2.460474,52.34375,44.921875,15.69734,15.05353,36.48617,112.3289,NORMAL
2.449653,52.30035,44.921875,15.65393,15.11863,36.37894,109.5312,NORMAL
2.466377,52.34375,44.921875,15.89265,15.01013,37.24268,111.2528,NORMAL
2.441782,52.34375,44.921875,15.73351,15.0897,36.81478,106.4538,NORMAL
2.46441,52.30035,44.92188,15.56713,15.11863,37.11019,111.425,NORMAL
2.441782,52.34375,44.96527,15.65393,15.08247,37.33126,111.9519,NORMAL
2.460474,52.30035,44.96527481,15.73351,15.11863,37.59039,100.6504,NORMAL
2.448669,52.30035,44.96527481,15.81308,14.97396,37.60306,110.2244,NORMAL
2.45162,52.38715,44.96527481,15.69734,15.11863,36.83294,110.1644,NORMAL
2.463426,52.34375,44.96527481,15.61777,15.16204,36.52389,109.6213,NORMAL
2.445718,52.34375,44.96527481,15.56713,15.11863,36.42907,104.211,NORMAL
2.468345,52.30035,44.96527481,15.76968,15.08247,36.1533,111.3439,NORMAL
2.440799,52.30035,44.96527481,15.87095,15.0897,35.73424,104.8441,NORMAL
2.466377,52.34375,44.96527481,15.45139,15.08247,35.78856,112.6621,NORMAL
2.438831,52.34375,44.96527,15.65393,15.08247,35.45246,112.3765,NORMAL
2.463426,52.34375,45.00868,15.65393,15.11863,35.59571,106.7192,NORMAL
2.446702,52.34375,45.00867844,15.53096,15.05353,34.49036,102.4492,NORMAL
2.45162,52.34375,45.00867844,15.84925,15.08247,34.17278,109.9126,NORMAL
2.460474,52.30035,45.00867844,15.84925,15.08247,33.12886,103.5675,NORMAL
2.445718,52.34375,45.00867844,15.61777,15.05353,33.17154,113.5009,NORMAL
2.466377,52.34375,45.00867844,15.73351,15.0897,33.03098,92.8987,NORMAL
2.441782,52.34375,45.00867844,15.82031,15.12587,33.69021,109.9227,NORMAL
2.466377,52.30035,45.00867844,15.61777,15.11863,34.60489,111.6048,NORMAL
2.440799,52.34375,45.00867844,15.49479,15.05353,35.89021,109.8346,NORMAL
2.460474,52.30035,45.00868,15.53096,15.05353,37.11192,110.6693,NORMAL
2.445718,52.34375,45.09549,15.69734,15.08247,37.3061,110.3936,NORMAL
2.453588,52.38715,45.09548569,15.61777,15.11863,37.33591,112.1612,NORMAL
2.459491,52.34375,45.09548569,15.61777,15.05353,36.83718,110.598,NORMAL
2.448669,52.34375,45.09548569,15.53096,15.11863,37.32008,102.6235,NORMAL
2.46441,52.30035,45.09548569,16.02286,15.05353,37.26723,110.368,NORMAL
2.445718,52.34375,45.09548569,15.65393,15.0897,36.5887,111.8997,NORMAL
2.445718,52.34375,45.09548569,15.65393,15.0897,36.5887,101.9213,NORMAL
2.441782,52.38715,45.09548569,15.65393,15.08247,37.29481,109.8349,NORMAL
2.460474,52.34375,45.09548569,16.02286,15.11863,37.53038,110.3277,NORMAL
2.448669,52.38715,45.09548569,15.76968,15.16204,37.39356,113.2447,NORMAL
2.453588,52.38715,45.09548569,15.69734,15.11863,37.61493,111.8408,NORMAL
2.459491,52.30035,45.09549,15.84925,15.05353,37.10543,109.6554,NORMAL
2.445718,52.34375,45.13889,15.69734,15.08247,36.87788,114.5102,NORMAL
2.466377,52.38715,45.13889,15.61777,15.11863,35.92247,108.5773,NORMAL
2.444734,52.38715,45.09549,15.56713,15.11863,35.41636,106.0122,NORMAL
2.466377,52.30035,45.09548569,15.76968,15.0897,35.21745,107.8387,NORMAL
2.460474,52.34374619,45.09548569,15.56713,15.08247,35.05106,109.0325,NORMAL
2.460474,52.34374619,45.09548569,15.56713,15.08247,35.05106,109.0325,NORMAL
2.448669,52.34375,45.09548569,15.81308,15.08247,35.82439,107.4899,NORMAL
2.454572,52.30035,45.09548569,15.94329,15.11863,36.2346,110.3076,NORMAL
2.455556,52.30035,45.09549,15.61777,15.08247,37.31329,110.9267,NORMAL
2.45162,52.34375,45.00868,15.41522,15.16204,37.67193,108.5941,NORMAL
2.46441,52.34374619,45.00867844,15.65393,15.08247,37.32335,115.5595,NORMAL
2.444734,52.34375,45.00867844,15.69734,15.16204,37.26519,111.1244,NORMAL
2.46441,52.38715,45.00867844,15.33565,15.05353,37.00676,105.6167,NORMAL
2.444734,52.38715,45.00868,15.65393,15.05353,36.55373,114.834,NORMAL
2.463426,52.34375,44.96527,15.73351,15.05353,36.45472,106.9848,NORMAL
2.444734,52.34374619,44.96527481,15.61777,15.08247,35.52022,113.5022,NORMAL
2.453588,52.34375,44.96527481,15.61777,15.05353,35.53768,106.15,NORMAL
2.456539,52.38715,44.96527481,15.56713,15.08247,35.30547,109.1453,NORMAL
2.449653,52.38714981,44.96527481,15.56713,15.11863,35.30674,109.6794,NORMAL
2.463426,52.38715,44.96527,15.76968,15.05353,35.84231,105.0229,NORMAL
2.445718,52.34375,44.92188,15.41522,15.11863,36.33195,109.0518,NORMAL
2.466377,52.34374619,44.921875,15.69734,15.08247,36.32373,109.9221,NORMAL
2.441782,52.34375,44.921875,15.73351,15.08247,36.05331,107.3089,NORMAL
2.463426,52.38715,44.921875,15.74074,15.08247,35.90152,107.9564,NORMAL
2.444734,52.34375,44.921875,15.56713,15.11863,35.51706,107.6812,NORMAL
2.455556,52.34374619,44.92188,15.69734,15.05353,36.14184,104.8972,NORMAL
2.456539,52.34374619,44.87847,15.56713,15.05353,36.31169,102.9951,NORMAL
2.448669,52.34375,44.87847137,15.56713,15.08247,36.64015,103.5503,NORMAL
2.465394,52.38715,44.87847137,15.61777,15.08247,36.25933,107.5391,NORMAL
2.441782,52.34375,44.87847,15.73351,15.11863,37.04687,103.6004,NORMAL
2.46441,52.30035,44.79166,15.53096,15.05353,37.90334,109.7844,NORMAL
2.440799,52.38715,44.79166412,15.73351,15.08247,38.57352,104.9306,NORMAL
2.461458,52.34375,44.79166412,15.84925,15.08247,38.55956,101.3062,NORMAL
2.445718,52.34374619,44.79166412,15.73351,15.08247,38.08904,105.4997,NORMAL
2.453588,52.34374619,44.79166412,15.76968,15.11863,37.94634,105.6777,NORMAL
2.459491,52.34375,44.79166412,15.76968,15.08247,38.28934,110.3985,NORMAL
2.445718,52.38715,44.79166412,15.69734,15.11863,38.35282,104.1693,NORMAL
2.468345,52.30035,44.79166412,15.73351,15.08247,37.8258,104.0735,NORMAL
2.444734,52.34375,44.79166412,15.56713,15.08247,36.88554,105.8399,NORMAL
2.466377,52.38715,44.79166412,16.05903,15.11863,36.47188,102.4681,NORMAL
2.439815,52.34375,44.79166412,15.69734,15.11863,36.60467,100.9342,NORMAL
2.463426,52.38715,44.79166,15.65393,15.11863,36.62059,107.2066,NORMAL
2.444734,52.34375,44.74826,15.70457,15.11863,37.18982,104.3599,NORMAL
2.455556,52.34374619,44.7482605,15.65393,15.08247,36.64256,104.462,NORMAL
2.455556,52.34375,44.7482605,15.61777,15.05353,36.27955,104.9554,NORMAL
2.449653,52.38715,44.7482605,15.69734,15.08247,36.51206,109.8409,NORMAL
2.46441,52.38715,44.74826,15.49479,15.08247,36.91112,102.1781,NORMAL
2.444734,52.34375,44.70486,15.69734,15.08247,36.50875,106.3986,NORMAL
2.465394,52.34374619,44.70486069,15.61777,15.08247,36.77602,100.56,NORMAL
2.444734,52.34375,44.70486069,15.76968,15.05353,36.38806,101.107,NORMAL
2.458507,52.38715,44.70486,15.73351,15.05353,37.38546,102.1561,NORMAL
2.449653,52.30035,44.66146,15.49479,15.11863,37.98812,100.8913,NORMAL
2.453588,52.34375,44.66145706,15.69734,15.08247,38.17318,101.5304,NORMAL
2.458507,52.38715,44.66146,15.69734,15.01013,38.31921,101.8457,NORMAL
2.449653,52.34375,44.57465,15.49479,15.16204,38.67928,101.2885,NORMAL
2.463426,52.38715,44.57464981,15.41522,15.08247,39.25481,103.5214,NORMAL
2.448669,52.34375,44.57464981,15.65393,15.11863,39.97964,98.83751,NORMAL
2.465394,52.34374619,44.57465,15.61777,15.11863,39.49562,104.3004,NORMAL
2.444734,52.34374619,44.53125,15.76968,15.11863,39.13184,96.66431,NORMAL
2.463426,52.34375,44.53125,16.02286,15.08247,38.70503,101.1118,NORMAL
2.448669,52.38715,44.53125,15.61777,15.0897,38.49888,107.7466,NORMAL
2.454572,52.34375,44.48785,15.53096,15.05353,38.42451,106.4207,NORMAL
2.455556,52.34375,44.48784637,15.82031,15.11863,38.08153,101.1997,NORMAL
2.445718,52.38715,44.48784637,15.61777,15.08247,38.38822,101.727,NORMAL
2.444734,52.34375,44.44444,15.76968,15.16204,39.08729,99.27516,NORMAL
2.444734,52.34375,44.44444,15.76968,15.16204,39.08729,99.27516,NORMAL
2.466377,52.34375,44.44444275,15.76968,15.16204,39.45521,99.40955,NORMAL
2.44375,52.38715,44.44444275,15.85648,15.16204,39.59528,102.8911,NORMAL
2.463426,52.47396,44.44444,15.89265,15.05353,39.24839,104.7377,NORMAL
2.448669,52.34375,44.35764,15.61777,15.11863,38.90058,92.22396,NORMAL
2.455556,52.34375,44.3576355,15.49479,15.08247,38.38556,103.7695,NORMAL
2.454572,52.34375,44.35764,15.65393,15.08247,38.22034,101.0451,NORMAL
2.449653,52.34375,44.31424,15.76968,15.11863,38.17439,98.81334,NORMAL
2.463426,52.34375,44.31423569,15.69734,15.16204,37.76202,102.1613,NORMAL
2.444734,52.34375,44.31424,15.84925,15.08247,37.63037,108.1905,NORMAL
2.466377,52.30035,44.27083,15.53096,15.08247,37.45664,91.20855,NORMAL
2.441782,52.82118,44.27083206,15.65393,15.08247,37.69048,101.0601,NORMAL
2.463426,52.34375,44.27083206,15.81308,15.05353,37.21124,96.82094,NORMAL
2.445718,52.34375,44.27083206,15.85648,15.08247,36.40891,96.31205,NORMAL
2.459491,52.38715,44.27083,15.74074,15.11863,35.3843,98.45014,NORMAL
2.453588,52.34375,44.22743,15.56713,15.05353,35.04549,101.3106,NORMAL
2.449653,52.34375,44.22742844,15.76968,15.05353,35.84088,99.18977,NORMAL
2.460474,52.38715,44.22743,15.65393,15.11863,35.8043,99.11639,NORMAL
2.448669,52.34375,44.14063,15.61777,15.16204,35.77031,102.7396,NORMAL
2.466377,52.30035,44.140625,15.76968,15.11863,35.66594,94.70492,NORMAL
2.445718,52.30035,44.140625,15.76968,15.16204,35.39646,95.77772,NORMAL
2.460474,52.34375,44.140625,15.73351,15.11863,35.5431,89.9209,NORMAL
2.445718,52.30035,44.140625,15.65393,15.05353,34.74096,93.62729,NORMAL
2.456539,52.34375,44.140625,15.56713,15.08247,34.44381,93.1869,NORMAL
2.453588,52.34375,44.140625,15.94329,15.08247,34.94874,96.22205,NORMAL
2.449653,52.30035,44.140625,15.49479,15.08247,35.88207,96.23659,NORMAL
2.460474,52.34375,44.140625,15.50926,15.16204,36.17864,88.8443,NORMAL
2.446702,52.30035,44.140625,15.61777,15.08247,36.15758,95.32118,NORMAL
2.466377,52.34375,44.140625,15.65393,15.08247,36.00834,97.00664,NORMAL
2.441782,52.30035,44.140625,15.56713,15.11863,35.54972,93.0716,NORMAL
2.460474,52.30035,44.140625,15.49479,15.11863,35.33467,86.88615,NORMAL
2.445718,52.30035,44.140625,15.56713,15.05353,34.60342,86.64344,NORMAL
2.455556,52.34375,44.140625,15.53096,15.08247,33.79475,93.47945,NORMAL
2.455556,52.34375,44.14063,15.53096,15.08247,33.79475,93.88739,NORMAL
2.449653,52.30035,44.14063,15.56713,15.16927,33.55864,92.44505,NORMAL
2.46441,52.30035,44.09722,15.65393,15.08247,33.75941,99.8885,NORMAL
2.444734,52.34375,44.09722137,15.65393,15.11863,33.46087,94.1062,NORMAL
2.466377,52.30035,44.09722137,15.76968,15.11863,32.655,91.13247,NORMAL
2.444734,52.25694,44.09722137,15.49479,15.05353,32.52449,91.4146,NORMAL
2.460474,52.30035,44.09722137,15.76968,15.08247,32.47836,91.4146,NORMAL
2.445718,52.30035,44.09722137,15.61777,15.08247,33.00318,90.05531,NORMAL
2.455556,52.25694,44.09722137,15.84925,15.08247,33.66415,99.25771,NORMAL
2.455556,52.25694,44.09722,15.61777,15.11863,34.04599,102.3836,NORMAL
2.449653,52.30035,44.05382,15.53096,15.08247,33.90522,96.83366,NORMAL
2.460474,52.30035,44.05381775,15.73351,15.11863,34.52338,79.80967,NORMAL
2.448669,52.30035,44.05381775,15.53096,15.16204,34.88865,94.99801,NORMAL
2.466377,52.30035,44.05381775,15.73351,15.11863,34.92672,93.99004,NORMAL
2.445718,52.25694,44.05381775,15.5816,15.11863,36.25569,97.73896,NORMAL
2.463426,52.30035,44.05381775,15.69734,15.0897,36.43144,96.00957,NORMAL
2.445718,52.25694,44.05381775,15.65393,15.11863,36.01854,102.7807,NORMAL
2.456539,52.30035,44.05381775,15.69734,15.05353,36.37659,92.83617,NORMAL
2.453588,52.25694,44.05381775,15.89265,15.08247,37.02221,90.15248,NORMAL
2.45162,52.30035,44.05381775,15.81308,15.08247,36.96128,97.29956,NORMAL
2.461458,52.30035,44.05381775,15.84925,15.11863,37.2271,100.4873,NORMAL
2.448669,52.25694,44.05381775,15.73351,15.11863,37.63595,93.16675,NORMAL
2.466377,52.30035,44.05381775,15.61777,15.11863,37.40506,99.96495,NORMAL
2.445718,52.25694,44.05381775,15.49479,15.05353,36.90044,94.09788,NORMAL
2.46441,52.17014,44.05381775,15.76968,15.05353,36.11081,92.2972,NORMAL
2.444734,52.30035,44.05382,15.73351,15.08247,34.85124,93.19263,NORMAL
2.45162,52.17014,44.05381775,15.73351,15.08247,34.94546,96.85072,NORMAL
2.45162,52.17014,44.05381775,15.73351,15.08247,34.94546,96.85072,NORMAL
2.45162,52.25694,44.05381775,15.56713,15.16204,35.24852,94.08138,NORMAL
2.45162,52.25694,44.05381775,15.56713,15.16204,35.24852,97.15241,NORMAL
2.445718,52.17014,44.05381775,15.73351,15.08247,34.21389,98.22394,NORMAL
2.46441,52.30035,44.05381775,15.69734,15.05353,34.27462,93.12369,NORMAL
2.444734,52.17014,44.05381775,15.29224,15.11863,34.38049,81.09888,NORMAL
2.463426,52.30035,44.05381775,15.61777,15.08247,33.99802,100.4461,NORMAL
2.444734,52.25694,44.05381775,15.53096,15.01013,33.82089,94.05058,NORMAL
2.459491,52.25694,44.05381775,15.84925,15.08247,34.23274,93.00743,NORMAL
2.449653,52.17014,44.05381775,15.69734,15.05353,34.39488,98.50942,NORMAL
2.45162,52.25694,44.05381775,15.76968,15.08247,34.40068,98.57513,NORMAL
2.460474,52.25694,44.05381775,15.53096,15.05353,34.15952,94.86407,NORMAL
2.445718,52.30035,44.05381775,15.65393,15.11863,34.93423,102.1396,NORMAL
2.466377,52.25694,44.05382,15.69734,15.08247,34.8874,102.1396,NORMAL
2.441782,52.25694,44.01041,15.65393,15.11863,34.69413,88.70563,NORMAL
2.466377,52.25694,44.01041412,15.61777,15.08247,34.31812,90.25368,NORMAL
2.444734,52.17014,44.01041412,15.69734,15.11863,34.71352,93.98894,NORMAL
2.459491,52.25694,44.01041412,15.61777,15.08247,35.19197,94.96475,NORMAL
2.450637,52.12674,44.01041412,15.76968,15.08247,35.73741,95.20728,NORMAL
2.453588,52.25694,44.01041412,15.56713,15.11863,35.99685,88.73719,NORMAL
2.458507,52.12674,44.01041,15.53096,15.11863,35.70914,90.98952,NORMAL
2.449653,52.17014,43.92361,15.56713,15.11863,34.9852,100.782,NORMAL
2.466377,52.17014,43.92361069,15.73351,15.16204,34.24271,97.67778,NORMAL
2.444734,52.17014,43.92361069,15.76968,15.05353,33.58885,100.1434,NORMAL
2.46441,52.17014,43.92361069,15.41522,15.11863,33.65991,94.31304,NORMAL
2.445718,52.12674,43.92361,15.56713,15.16204,33.74825,85.51979,NORMAL
2.456539,52.17014,43.88021,15.98669,15.06076,33.69114,92.00729,NORMAL
2.450637,52.17014,43.88020706,15.73351,15.06076,34.67955,99.31147,NORMAL
2.45162,52.12674,43.88021,15.76968,15.16204,34.67193,97.07397,NORMAL
2.458507,52.17014,43.8368,15.89265,15.05353,34.50388,90.89088,NORMAL
2.449653,52.12674,43.83680344,15.73351,15.0897,35.14297,98.9072,NORMAL
2.463426,52.12674,43.83680344,15.69734,15.08247,35.74421,114.7735,NORMAL
2.445718,52.12674,43.83680344,15.73351,15.08247,35.50309,108.8342,NORMAL
2.445718,52.12674,43.8368,15.73351,15.08247,35.50309,110.4004,NORMAL
2.441782,52.17014,43.7934,15.81308,15.05353,36.01178,116.229,NORMAL
2.459491,52.17014,43.7934,16.1603,15.08247,36.40837,115.024,NORMAL
2.448669,52.17014,43.7066,15.73351,15.11863,36.08981,113.9196,NORMAL
2.45162,52.12674,43.70659637,15.73351,15.11863,34.90851,101.8995,NORMAL
2.458507,52.08333,43.7066,15.53096,15.08247,33.91321,110.4391,NORMAL
2.445718,52.12674,43.66319,15.65393,15.11863,34.2276,115.7445,NORMAL
2.466377,52.12674,43.66319275,15.81308,15.16927,35.34575,118.3236,NORMAL
2.441782,52.17014,43.66319,15.37182,15.08247,35.34193,107.0052,NORMAL
2.466377,52.08333,43.61979,15.69734,15.08247,34.8694,106.1761,NORMAL
2.441782,52.17014,43.61979,15.56713,15.11863,34.76018,110.6217,NORMAL
2.459491,52.12674,43.57639,15.69734,15.16204,34.70373,106.7325,NORMAL
2.448669,52.12674,43.5763855,15.33565,15.05353,34.58314,108.9428,NORMAL
2.453588,52.12674,43.57639,15.61777,15.08247,35.74273,104.8731,NORMAL
2.459491,52.12674,43.48958,15.69734,15.08247,36.1798,105.9996,NORMAL
2.448669,52.12674,43.48958206,15.45139,15.11863,37.13348,112.4742,NORMAL
2.466377,52.12674,43.48958,15.84925,15.11863,38.25386,105.6322,NORMAL
2.441782,52.08333,43.44618,15.69734,15.05353,38.93454,105.6512,NORMAL
2.466377,52.08333,43.44617844,15.53096,15.11863,38.30715,102.2795,NORMAL
2.445718,52.12674,43.44617844,15.65393,15.08247,38.75406,107.5365,NORMAL
2.458507,52.08333,43.44618,15.69734,15.05353,37.53983,100.3261,NORMAL
2.449653,52.12674,43.40277,15.81308,15.05353,36.85145,100.3261,NORMAL
2.453588,52.08333,43.40277481,15.73351,15.11863,36.8919,99.06332,NORMAL
2.456539,52.08333,43.40277,15.73351,15.08247,36.30802,109.3186,NORMAL
2.449653,52.12674,43.35938,15.61777,15.08247,35.28868,107.9011,NORMAL
2.463426,52.12674,43.359375,15.73351,15.11863,34.36832,112.5481,NORMAL
2.46441,52.08333,43.35938,15.56713,15.08247,35.17532,107.1142,NORMAL
2.46441,52.08333,43.35938,15.56713,15.08247,35.17532,107.1142,NORMAL
2.444734,52.08333206,43.27257,15.56713,15.08247,36.6205,112.4809,NORMAL
2.459491,52.08333,43.27256775,15.56713,15.11863,38.46548,107.3363,NORMAL
2.448669,52.03993,43.27256775,15.82031,15.05353,38.68868,105.1608,NORMAL
2.45162,52.12674,43.27256775,15.69734,15.08247,38.57281,112.0387,NORMAL
2.456539,52.08333,43.27257,15.73351,15.11863,38.71526,98.57838,NORMAL
2.449653,52.08333,43.22916,15.98669,15.08247,38.42585,99.66887,NORMAL
2.466377,52.12674,43.22916412,15.61777,15.08247,37.53149,103.367,NORMAL
2.444734,52.08333,43.22916412,15.76968,15.08247,37.2331,108.564,NORMAL
2.466377,52.08333,43.22916,15.81308,15.05353,36.72025,104.7815,NORMAL
2.444734,52.03993,43.18576,15.49479,15.11863,36.35757,109.0978,NORMAL
2.460474,52.08333,43.1857605,15.84925,15.12587,35.59959,104.4743,NORMAL
2.45162,52.08333,43.1857605,15.95052,15.06076,35.46048,103.9539,NORMAL
2.453588,52.03993,43.18576,15.69734,15.05353,34.66981,107.5271,NORMAL
2.459491,52.03993,43.14236,15.69734,15.08247,33.92738,98.12573,NORMAL
2.445718,52.08333,43.14236069,15.45139,15.16204,33.14022,102.3448,NORMAL
2.466377,52.03993,43.14236069,15.81308,15.08247,32.32426,106.6376,NORMAL
2.444734,52.03992844,43.14236,15.63947,15.08247,30.68821,101.7799,NORMAL
2.468345,52.03993,43.05555,15.33565,15.11863,30.47376,103.311,NORMAL
2.444734,52.08333,43.05555344,15.76968,15.11863,30.2826,100.5998,NORMAL
2.460474,51.95312,43.05555344,15.65393,15.08247,30.63364,106.8642,NORMAL
2.448669,52.03993,43.05555,15.65393,15.08247,31.29015,102.1071,NORMAL
2.45162,52.03992844,43.01215,15.65393,15.11863,31.81197,101.2825,NORMAL
2.456539,52.03992844,43.01214981,15.69734,15.05353,33.01175,101.7125,NORMAL
2.448669,52.03993,43.01214981,15.76968,15.11863,33.76587,110.9211,NORMAL
2.468345,51.95312,43.01214981,15.56713,15.05353,34.02593,108.9647,NORMAL
2.444734,52.03993,43.01215,15.61777,15.08247,34.79695,103.2497,NORMAL
2.466377,52.03993,42.96875,15.69734,15.05353,35.1697,96.36923,NORMAL
2.44375,51.90972,42.96875,15.65393,15.11863,35.59179,100.7933,NORMAL
2.460474,51.95312,42.96875,15.84925,15.08247,36.06446,105.7402,NORMAL
2.448669,51.90972,42.96875,15.61777,15.05353,35.59768,106.5818,NORMAL
2.455556,51.95312,42.96875,15.69734,15.11863,35.93137,97.07501,NORMAL
2.456539,51.95312119,42.92535,15.65393,15.05353,35.95158,100.9266,NORMAL
2.445718,51.95312119,42.92534637,15.69734,15.11863,35.69668,97.88924,NORMAL
2.463426,51.95312119,42.92534637,15.56713,15.08247,35.30905,106.9821,NORMAL
2.444734,51.95312119,42.92535,15.56713,15.08247,35.11488,100.6099,NORMAL
2.468345,51.95312,42.83854,15.61777,15.08247,35.15712,105.7418,NORMAL
2.441782,51.90972,42.83853912,15.69734,15.11863,35.45074,100.3188,NORMAL
2.463426,51.86632,42.83853912,15.53096,15.05353,35.24889,107.6482,NORMAL
2.445718,51.90972,42.83853912,15.45139,15.11863,35.46589,100.3694,NORMAL
